nom_de_la_commune;code_postal;latitude;longitude
PLOEMEUR;56270;47.7312376;-3.4489200999999996
PLOERDUT;56160;48.0978845;-3.2801529499999997
PLOEREN;56880;47.6585239;-2.83944665
PLOERMEL;56800;47.9167101;-2.37688795
PLOUAY;56240;47.9295939;-3.34553045
PLOUGOUMELEN;56400;47.658871700000006;-2.8930664
PLOUHARNEL;56340;47.5937799;-3.1211835
PLOUHINEC;56680;47.69095935;-3.2402521
PLOURAY;56770;48.13330585;-3.3752623
PLUHERLIN;56220;47.71098415;-2.3668108500000002
PLUMELEC;56420;47.82369885;-2.6226803
PLUMELIAU BIEUZY;56310;47.9726383;-2.9895693999999997
PLUMELIAU BIEUZY;56930;47.9726383;-2.9895693999999997
PLUMELIN;56500;47.871066600000006;-2.8842807500000003
PLUMERGAT;56400;47.726400350000006;-2.9317523999999997
PLUNERET;56400;47.67554455;-2.93729645
PLUVIGNER;56330;47.78208185;-3.02040605
PONTIVY;56300;48.06629725;-2.96965235
PONT SCORFF;56620;47.83852575;-3.42200675
PORCARO;56380;47.920424100000005;-2.1917092499999997
PORT LOUIS;56290;47.709107700000004;-3.35165065
PRIZIAC;56320;48.059285700000004;-3.43054925
QUESTEMBERT;56230;47.664313899999996;-2.4347737499999997
QUEVEN;56530;47.78712135000001;-3.4171728999999997
QUIBERON;56170;47.4848163;-3.1089337
QUISTINIC;56310;47.9123211;-3.13739885
RADENAC;56500;47.9484971;-2.70948185
REGUINY;56500;47.9878977;-2.7660468500000004
REMINIAC;56140;47.86484195;-2.24655475
RIANTEC;56670;47.720713;-3.30287335
RIEUX;56350;47.606254899999996;-2.12881425
LA ROCHE BERNARD;56130;47.5195749;-2.30254055
ROCHEFORT EN TERRE;56220;47.697976600000004;-2.3415291
VAL D OUST;56460;47.86937575;-2.425028
VAL D OUST;56800;47.86937575;-2.425028
ROHAN;56580;48.0891324;-2.74751925
ROUDOUALLEC;56110;48.12081005;-3.69683385
RUFFIAC;56140;47.812191999999996;-2.28686005
LE SAINT;56110;48.08998375;-3.56520265
ST ABRAHAM;56140;47.84761745;-2.4081117499999998
ST AIGNAN;56480;48.18005115;-3.0492544
ST ALLOUESTRE;56500;47.909212350000004;-2.7349397
ST ARMEL;56450;47.5666928;-2.7221534
ST AVE;56890;47.70075155;-2.74336015
ST BARTHELEMY;56150;47.92766295;-3.0412995
ST BRIEUC DE MAURON;56430;48.0900496;-2.3561989
STE BRIGITTE;56480;48.1776586;-3.1048287500000002
ST CARADEC TREGOMEL;56540;48.033764950000005;-3.34579015
ST CONGARD;56140;47.7704693;-2.3281495
ST DOLAY;56130;47.54018105;-2.1695124000000003
ST GERAND CROIXANVEC;56920;48.118976399999994;-2.8825388
ST GILDAS DE RHUYS;56730;47.5138552;-2.8349629
ST GONNERY;56920;48.124768450000005;-2.8207496
ST GORGON;56350;47.6424142;-2.23713175
ST GRAVE;56220;47.72542955;-2.290641
ST GUYOMARD;56460;47.77900795;-2.50059735
STE HELENE;56700;47.7157756;-3.1879066500000004
ST JACUT LES PINS;56220;47.676461700000004;-2.2040979
ST JEAN BREVELAY;56660;47.83137910000001;-2.72429815
ST JEAN LA POTERIE;56350;47.64504615;-2.1192317000000003
ST LAURENT SUR OUST;56140;47.79210785;-2.31304535
ST LERY;56430;48.0905102;-2.26361895
ST MALO DE BEIGNON;56380;47.95451865;-2.13971265
ST MALO DES TROIS FONTAINES;56490;48.0145269;-2.4740892
ST MARCEL;56140;47.81158115;-2.41808295
ST MARTIN SUR OUST;56200;47.76186615;-2.2663510000000002
ST NICOLAS DU TERTRE;56910;47.794297349999994;-2.2162845
ST NOLFF;56250;47.70657085;-2.6681266
ST PERREUX;56350;47.6708159;-2.1249175
ST PHILIBERT;56470;47.58313555;-3.00142315
ST PIERRE QUIBERON;56510;47.533588;-3.146621
ST SERVANT;56120;47.8968005;-2.5080130499999997
ST THURIAU;56300;48.019987;-2.94383845
ST TUGDUAL;56540;48.09547915;-3.36722825
ST VINCENT SUR OUST;56350;47.70201985;-2.14897355
SARZEAU;56370;47.526457300000004;-2.7582899000000003
SAUZON;56360;47.356028550000005;-3.22936135
SEGLIEN;56160;48.10196985;-3.1481219
SENE;56860;47.622646700000004;-2.7394243
SERENT;56460;47.8245689;-2.4993277999999997
SILFIAC;56480;48.14751235;-3.1710285000000002
LE SOURN;56300;48.0375004;-2.9943822
SULNIAC;56250;47.653926850000005;-2.5538366999999997
SURZUR;56450;47.56984215;-2.6246144
TAUPONT;56800;47.96053685;-2.44156235
THEHILLAC;56130;47.5519805;-2.12080825
THEIX NOYALO;56450;47.63035;-2.6471778500000003
LE TOUR DU PARC;56370;47.533405900000005;-2.65289765
TREAL;56140;47.830052;-2.23312015
TREDION;56250;47.7812191;-2.58573405
TREFFLEAN;56250;47.67705575;-2.6262669499999998
TREHORENTEUC;56430;48.00585995;-2.2957254000000002
LA TRINITE PORHOET;56490;48.0991572;-2.52404175
LA TRINITE SUR MER;56470;47.58764085;-3.0368321
LA TRINITE SURZUR;56190;47.6045996;-2.59240125
VANNES;56000;47.657691650000004;-2.74845115
LA VRAIE CROIX;56250;47.68798565;-2.5202431
LE BONO;56400;47.6380901;-2.9380278
STE ANNE D AURAY;56400;47.70073815;-2.94966245
KERNASCLEDEN;56540;48.0125357;-3.33291885
ABONCOURT;57920;49.2543536;6.3557518
ABONCOURT SUR SEILLE;57590;48.8186455;6.35762935
ABRESCHVILLER;57560;48.60315265;7.14513395
ACHAIN;57340;48.91714695;6.58943365
ACHEN;57412;49.048267;7.18333955
ADAINCOURT;57580;49.00639795;6.444490849999999
ADELANGE;57380;49.007735999999994;6.6077171
AJONCOURT;57590;48.84454045;6.3012115
ALAINCOURT LA COTE;57590;48.8973141;6.34325285
ALBESTROFF;57670;48.929966500000006;6.87231555
ALGRANGE;57440;49.365269;6.0492625
ALSTING;57515;49.1796427;7.00018305
ALTRIPPE;57660;49.027439400000006;6.81668105
ALTVILLER;57730;49.070622400000005;6.7308912
ALZING;57320;49.27452045;6.5531131
AMANVILLERS;57865;49.1614849;6.0428708
AMELECOURT;57170;48.83921515;6.48875765
AMNEVILLE;57360;49.2474893;6.1172771
ANCERVILLE;57580;49.03181555;6.3988
ANCY DORNOT;57130;49.06459145;6.04740855
ANGEVILLERS;57440;49.39016195;6.047537500000001
ANTILLY;57640;49.199502499999994;6.2481032
ANZELING;57320;49.27043725;6.4629581
APACH;57480;49.4605762;6.38783135
ARRAINCOURT;57380;48.9758071;6.53072945
ARGANCY;57640;49.20029625;6.21408105
ARRIANCE;57580;49.01623895;6.5041472
ARRY;57680;48.993041250000005;6.0552724
ARS LAQUENEXY;57530;49.08552695;6.26796425
ARS SUR MOSELLE;57130;49.0853392;6.0482702
ARZVILLER;57405;48.7220264;7.1633653
ASPACH;57790;48.653870850000004;6.9676498
ASSENONCOURT;57260;48.766019299999996;6.79690795
ATTILLONCOURT;57170;48.8002155;6.3849886
AUBE;57580;49.02644695;6.336926
AUDUN LE TICHE;57390;49.461858250000006;5.9592883
AUGNY;57685;49.053803099999996;6.109653
AULNOIS SUR SEILLE;57590;48.86361905;6.33604985
AUMETZ;57710;49.4179471;5.94865025
AVRICOURT;57810;48.6572558;6.80276555
AY SUR MOSELLE;57300;49.24705805;6.1935333
AZOUDANGE;57810;48.729714650000005;6.81759495
BACOURT;57590;48.9292397;6.4043914
BAERENTHAL;57230;48.9664553;7.5163998
BAMBIDERSTROFF;57690;49.10168135;6.60032435
BANNAY;57220;49.1195277;6.4659056
LE BAN ST MARTIN;57050;49.123214399999995;6.14342325
BARCHAIN;57830;48.7077802;6.95784305
BARONVILLE;57340;48.9375078;6.6172428
BARST;57450;49.0722766;6.8252447
BASSING;57260;48.8737242;6.8019827500000005
BAUDRECOURT;57580;48.960920099999996;6.4585469
BAZONCOURT;57530;49.05748615;6.382625
BEBING;57830;48.721663500000005;6.9879678
BECHY;57580;48.9835729;6.39051035
BEHREN LES FORBACH;57460;49.1670496;6.9451246
BELLANGE;57340;48.9010418;6.5744208
BENESTROFF;57670;48.90835115;6.7561095
BENING LES ST AVOLD;57800;49.1342712;6.83678485
BERG SUR MOSELLE;57570;49.43352335;6.3101661
BERIG VINTRANGE;57660;48.972861550000005;6.69425375
BERLING;57370;48.7996094;7.24241255
BERMERING;57340;48.9336998;6.71273785
BERTHELMING;57930;48.82075075;6.9781273
BERTRANGE;57310;49.31542345;6.19293375
BERVILLER EN MOSELLE;57550;49.268366;6.65143755
BETTANGE;57220;49.23965845;6.4899594
BETTBORN;57930;48.80546685;7.0282014
BETTELAINVILLE;57640;49.2456026;6.3122264999999995
BETTING;57800;49.1296044;6.81191645
BETTVILLER;57410;49.07776895000001;7.29347735
BEUX;57580;49.0008134;6.31256945
BEYREN LES SIERCK;57570;49.46990985;6.29925925
BEZANGE LA PETITE;57630;48.7334653;6.6127743500000005
BIBICHE;57320;49.33157595;6.47859145
BICKENHOLTZ;57635;48.80766055;7.1715539
BIDESTROFF;57260;48.842334;6.79174285
BIDING;57660;49.06288375;6.7913825
BINING;57410;49.027181299999995;7.249452
BIONCOURT;57170;48.7995141;6.36958745
BIONVILLE SUR NIED;57220;49.1135231;6.47682425
BELLES FORETS;57930;48.811956949999995;6.896027650000001
BISTEN EN LORRAINE;57220;49.1640774;6.6022039
BISTROFF;57660;49.007464299999995;6.69928165
BITCHE;57230;49.05437455;7.4734582
BLANCHE EGLISE;57260;48.790679600000004;6.675255099999999
BLIESBRUCK;57200;49.11296885;7.1793911999999995
BLIES EBERSING;57200;49.11358695;7.1441962
BLIES GUERSVILLER;57200;49.1437844;7.0969237
BOUCHEPORN;57220;49.15118295;6.6178218
BOULANGE;57655;49.384800150000004;5.9552669
BOULAY MOSELLE;57220;49.17491185;6.496472649999999
BOURGALTROFF;57260;48.8739457;6.762638000000001
BOURDONNAY;57810;48.722355300000004;6.7309735
BOURSCHEID;57370;48.76910875;7.198298899999999
BOUSBACH;57460;49.145751149999995;6.9438654500000005
BOUSSE;57310;49.27545485;6.20517345
BOUSSEVILLER;57230;49.1217245;7.460979399999999
BOUST;57570;49.43401875;6.1936350000000004
BOUSTROFF;57380;49.003525749999994;6.6298551
BOUZONVILLE;57320;49.296965549999996;6.53989195
BREHAIN;57340;48.90725895;6.5431323
BREIDENBACH;57720;49.13248625;7.41660195
BREISTROFF LA GRANDE;57570;49.45408795;6.22428795
BRETTNACH;57320;49.258165399999996;6.5593585
BRONVAUX;57535;49.19253545;6.082113
BROUCK;57220;49.1275682;6.5085672500000005
BROUDERDORFF;57565;48.694997349999994;7.1095113
BROUVILLER;57635;48.75562655;7.1625948
BRULANGE;57340;48.95980025;6.5496134999999995
BUCHY;57420;48.9793997;6.2873380999999995
BUDING;57920;49.3270246;6.3244761
BUDLING;57970;49.3466139;6.3441691
BUHL LORRAINE;57400;48.7144969;7.07641745
BURLIONCOURT;57170;48.860564;6.585338350000001
BURTONCOURT;57220;49.22421505;6.405203200000001
CAPPEL;57450;49.075511399999996;6.8472275499999995
CARLING;57490;49.167452499999996;6.7139107
CATTENOM;57570;49.41379955;6.23446715
CHAILLY LES ENNERY;57365;49.21491325;6.25401425
CHAMBREY;57170;48.792321900000005;6.45426805
CHANVILLE;57580;49.0413152;6.43647625
CHARLEVILLE SOUS BOIS;57220;49.19288095;6.405809850000001
CHARLY ORADOUR;57640;49.17436645;6.24900905
CHATEAU BREHAIN;57340;48.89920145;6.5211508
CHATEAU ROUGE;57320;49.28539565;6.600039300000001
CHATEAU SALINS;57170;48.8200552;6.4927799
CHATEAU VOUE;57170;48.8499481;6.6316674
CHATEL ST GERMAIN;57160;49.1296559;6.064204800000001
CHEMERY LES DEUX;57320;49.299167600000004;6.44658715
CHEMINOT;57420;48.95727505;6.1315563
CHENOIS;57580;48.9580486;6.49115615
CHERISEY;57420;49.0108732;6.2493897
CHESNY;57245;49.0530349;6.2434267000000006
CHICOURT;57590;48.9198234;6.5069547
CHIEULLES;57070;49.1576529;6.2186914
CLOUANGE;57185;49.26358165;6.0855669500000005
COCHEREN;57800;49.141189600000004;6.8491227
COINCY;57530;49.107343650000004;6.27080065
COIN LES CUVRY;57420;49.0244294;6.13742175
COIN SUR SEILLE;57420;49.010002099999994;6.1515609
COLLIGNY MAIZERY;57530;49.10404645;6.3384069
COLMEN;57320;49.3518269;6.53604765
CONDE NORTHEN;57220;49.15981425;6.42825055
CONTHIL;57340;48.8913505;6.6670568
CONTZ LES BAINS;57480;49.456948249999996;6.35026835
CORNY SUR MOSELLE;57680;49.03037125;6.072381350000001
COUME;57220;49.196747099999996;6.585679450000001
COURCELLES CHAUSSY;57530;49.12059025000001;6.39460135
COURCELLES SUR NIED;57530;49.0570659;6.31021715
CRAINCOURT;57590;48.8785225;6.334811999999999
CREHANGE;57690;49.0556998;6.5752559999999995
CREUTZWALD;57150;49.211323300000004;6.67847845
CUTTING;57260;48.845355749999996;6.8349664
CUVRY;57420;49.0384009;6.1599494
DABO;57850;48.6394107;7.24061605
DALEM;57550;49.24054015;6.6152447500000005
DALHAIN;57340;48.887967599999996;6.5637161
DALSTEIN;57320;49.30673365;6.40243665
DANNE ET QUATRE VENTS;57370;48.7587379;7.29343215
DANNELBOURG;57820;48.74341495;7.237492250000001
DELME;57590;48.88442895;6.3830002
DENTING;57220;49.180531200000004;6.5406042
DESSELING;57260;48.7838493;6.8498822
DESTRY;57340;48.94720435000001;6.5845905
DIANE CAPELLE;57830;48.73210815;6.9360333
DIEBLING;57980;49.102813600000005;6.9339229
DIEUZE;57260;48.8078172;6.7175369
DIFFEMBACH LES HELLIMER;57660;49.00695455;6.855683750000001
DISTROFF;57925;49.336632050000006;6.2593365
DOLVING;57400;48.76704455;7.0178741
DOMNOM LES DIEUZE;57260;48.8604628;6.8230228
DONJEUX;57590;48.87924685;6.41164375
DONNELAY;57810;48.750289800000004;6.68945765
EBERSVILLER;57320;49.27973355;6.4005496
EBLANGE;57220;49.2210592;6.488469950000001
EGUELSHARDT;57230;49.020503500000004;7.52495755
EINCHEVILLE;57340;48.98354445;6.6015568
ELVANGE;57690;49.0513208;6.5473498
ELZANGE;57970;49.357434549999994;6.29852825
ENCHENBERG;57415;49.017227000000005;7.32684625
ENNERY;57365;49.22731575;6.22505135
ENTRANGE;57330;49.414549449999996;6.1135795
EPPING;57720;49.1046058;7.3185309
ERCHING;57720;49.11496585;7.2671544
ERNESTVILLER;57510;49.0652476;6.97704495
ERSTROFF;57660;48.98028655;6.77623555
ESCHERANGE;57330;49.41573425;6.0656493000000005
LES ETANGS;57530;49.1455122;6.3737637
ETTING;57412;49.02603;7.1890491999999995
ETZLING;57460;49.180363799999995;6.9576125
EVRANGE;57570;49.5013472;6.19779485
FAILLY;57640;49.16038;6.274814
FALCK;57550;49.2257209;6.6384881
FAMECK;57290;49.29784105;6.1058508
FAREBERSVILLER;57450;49.11638055;6.86765255
FARSCHVILLER;57450;49.093213500000005;6.8801448
FAULQUEMONT;57380;49.040867000000006;6.5918059499999995
FENETRANGE;57930;48.852924;7.00973975
FEVES;57280;49.1903237;6.1031658
FEY;57420;49.0285889;6.1029284
FILSTROFF;57320;49.325235000000006;6.5238415
FIXEM;57570;49.443041699999995;6.2709841
FLASTROFF;57320;49.3743451;6.5309077
FLEISHEIM;57635;48.7944212;7.1650012499999995
FLETRANGE;57690;49.07361285;6.56523315
FLEURY;57420;49.0388763;6.202949
FLEVY;57365;49.240927850000006;6.2590594
FLOCOURT;57580;48.971936850000006;6.412035700000001
FLORANGE;57190;49.3283735;6.1232686
FOLKLING;57600;49.1510363;6.9011607999999995
FOLSCHVILLER;57730;49.0696219;6.6896837
FONTENY;57590;48.877721199999996;6.479924649999999
FONTOY;57650;49.35829595;5.995976799999999
FORBACH;57600;49.19155125;6.8984612
FOSSIEUX;57590;48.849455;6.3311191
FOULCREY;57830;48.6421961;6.86801485
FOULIGNY;57220;49.09527475;6.515375150000001
FOVILLE;57420;48.91752715;6.32633345
FRANCALTROFF;57670;48.96299845;6.795899
FRAQUELFING;57790;48.63052485;6.98840185
FRAUENBERG;57200;49.1343311;7.1145277
FREISTROFF;57320;49.2880383;6.48420605
FREMERY;57590;48.921708300000006;6.46933535
FREMESTROFF;57660;49.016097;6.78091045
FRESNES EN SAULNOIS;57170;48.839941749999994;6.4427534
FREYBOUSE;57660;48.99876485;6.7803565
FREYMING MERLEBACH;57800;49.1536751;6.7997554000000004
FRIBOURG;57810;48.7668832;6.8795266
GANDRANGE;57175;49.272312;6.13533015
GARREBOURG;57820;48.71030255;7.239668249999999
GAVISSE;57570;49.4368662;6.2861992
GELUCOURT;57260;48.7638015;6.73978885
GERBECOURT;57170;48.85239575;6.5180714
GIVRYCOURT;57670;48.9285684;6.916066450000001
GLATIGNY;57530;49.14100785;6.34878805
GOETZENBRUCK;57620;48.975302400000004;7.3821027
GOIN;57420;48.9866583;6.22426915
GOMELANGE;57220;49.23663835;6.45912345
GONDREXANGE;57815;48.69159715;6.905387599999999
GORZE;57680;49.0596487;5.9917928499999995
GOSSELMING;57930;48.79043575;6.9805616
GRAVELOTTE;57130;49.111394000000004;6.0251055000000004
GREMECEY;57170;48.8096845;6.4227428
GRENING;57660;48.9725043;6.8416476
GRINDORFF BIZING;57480;49.383043650000005;6.5128228
GROSBLIEDERSTROFF;57520;49.158357249999995;7.0213681
GROS REDERCHING;57410;49.068613299999996;7.2198431
GROSTENQUIN;57660;48.98435835;6.74387955
GRUNDVILLER;57510;49.048426899999995;6.9825333
GUEBENHOUSE;57510;49.07828085;6.95222585
GUEBESTROFF;57260;48.84202205;6.714031
GUEBLANGE LES DIEUZE;57260;48.7779833;6.6994767
LE VAL DE GUEBLANGE;57430;48.9790455;6.9594637
GUEBLING;57260;48.86638895;6.734591
GUENANGE;57310;49.29847145;6.202870450000001
VAL DE BRIDE;57260;48.826827449999996;6.6873714
GUENVILLER;57470;49.1071085;6.80811025
GUERMANGE;57260;48.80121885;6.82081065
GUERSTLING;57320;49.322679550000004;6.57601045
GUERTING;57880;49.196693800000006;6.623635350000001
GUESSLING HEMERING;57380;49.02113895;6.66958215
GUINGLANGE;57690;49.06861445;6.51361395
GUINKIRCHEN;57220;49.207522600000004;6.4371723
GUINZELING;57670;48.881249499999996;6.8433586
GUNTZVILLER;57405;48.7076829;7.1650201
HABOUDANGE;57340;48.886411249999995;6.6028967
HAGEN;57570;49.49721325;6.164801349999999
HAGONDANGE;57300;49.24195925;6.161004849999999
HALLERING;57690;49.12447425;6.5527321999999995
HALSTROFF;57480;49.386523100000005;6.481389350000001
BASSE HAM;57970;49.3747851;6.238243499999999
HAM SOUS VARSBERG;57880;49.1805811;6.6529054
HAMBACH;57910;49.061785549999996;7.0404181999999995
HAMPONT;57170;48.828269399999996;6.5876058
HANGVILLER;57370;48.8158189;7.24018875
HANNOCOURT;57590;48.9150026;6.452132499999999
HAN SUR NIED;57580;48.988832450000004;6.4448976
HANVILLER;57230;49.10195785;7.444028149999999
HARAUCOURT SUR SEILLE;57630;48.809483900000004;6.6036658
HARGARTEN AUX MINES;57550;49.22054755;6.604438
HARPRICH;57340;48.96971375;6.652482
HARREBERG;57870;48.6622684;7.16721185
HARTZVILLER;57870;48.672495100000006;7.0850534
HASELBOURG;57850;48.689111249999996;7.2269978
HASPELSCHIEDT;57230;49.0830503;7.50426775
HATTIGNY;57790;48.6285805;6.96106375
HAUCONCOURT;57280;49.2093762;6.1843655
HAUT CLOCHER;57400;48.7655914;6.9855526
HAVANGE;57650;49.388365500000006;5.99900985
HAYANGE;57700;49.334019;6.0641257
HAYES;57530;49.1712129;6.3788901
HAZEMBOURG;57430;48.9636564;6.94497
HEINING LES BOUZONVILLE;57320;49.3061393;6.60116605
HELLERING LES FENETRANGE;57930;48.8075228;7.06691215
HELLIMER;57660;48.99307815;6.834826400000001
HELSTROFF;57220;49.1548995;6.48572665
HEMILLY;57690;49.0524968;6.489114799999999
HEMING;57830;48.698441200000005;6.9721495
HENRIDORFF;57820;48.73327425;7.21014545
HENRIVILLE;57450;49.0985196;6.8564415
HERANGE;57635;48.777578899999995;7.1729228
HERMELANGE;57790;48.6815594;7.01507275
HERNY;57580;49.0109477;6.4792995
HERTZING;57830;48.692192199999994;6.9549445
HESSE;57400;48.686627099999995;7.05086575
HESTROFF;57320;49.264823750000005;6.42332325
HETTANGE GRANDE;57330;49.419563;6.1539975
HILBESHEIM;57400;48.7801846;7.1000452
HILSPRICH;57510;49.0053656;6.909342049999999
HINCKANGE;57220;49.1850959;6.44597435
HOLACOURT;57380;48.978769299999996;6.50549985
HOLLING;57220;49.25901535;6.5046557
HOLVING;57510;49.014890550000004;6.97105515
HOMBOURG BUDANGE;57920;49.28689215;6.357696349999999
HOMBOURG HAUT;57470;49.126180000000005;6.7702516500000005
HOMMARTING;57405;48.73880845;7.1460295
HOMMERT;57870;48.6763273;7.176255
HONSKIRCH;57670;48.93866395;6.962782
L HOPITAL;57490;49.154821850000005;6.7320196
HOSTE;57510;49.0578596;6.8666923
HOTTVILLER;57720;49.0788827;7.3562221999999995
HULTEHOUSE;57820;48.71752675;7.265554249999999
HUNDLING;57990;49.0998077;6.98470975
HUNTING;57480;49.41372955;6.32828945
IBIGNY;57830;48.646403649999996;6.90221745
ILLANGE;57970;49.32944740000001;6.18387375
IMLING;57400;48.71147275;7.01692215
INGLANGE;57970;49.3447939;6.3011482999999995
INSMING;57670;48.95620815;6.8830972500000005
INSVILLER;57670;48.890385249999994;6.9156887000000005
IPPLING;57990;49.10531765;7.00367015
JALLAUCOURT;57590;48.836558;6.3951708499999995
JOUY AUX ARCHES;57130;49.0667182;6.08395025
JURY;57245;49.07262515;6.2559947000000005
JUSSY;57130;49.1018471;6.0760893
JUVELIZE;57630;48.765666949999996;6.6614419
JUVILLE;57590;48.9295424;6.3588649
KALHAUSEN;57412;49.025977749999996;7.1457361
KANFEN;57330;49.43499935;6.1141298
KAPPELKINGER;57430;48.97683345;6.90875195
KEDANGE SUR CANNER;57920;49.31035715;6.345443449999999
KEMPLICH;57920;49.3239202;6.3983485
KERBACH;57460;49.161975299999995;6.973482649999999
KERLING LES SIERCK;57480;49.391855;6.3731839
KERPRICH AUX BOIS;57830;48.7348126;6.96108795
KIRSCH LES SIERCK;57480;49.4376776;6.4122208
KIRSCHNAUMEN;57480;49.40277515;6.4395681
KIRVILLER;57430;48.95990875;6.97831075
KLANG;57920;49.317323200000004;6.3674447999999995
KNUTANGE;57240;49.33730265;6.031885
KOENIGSMACKER;57970;49.39105935;6.284152349999999
HAUTE KONTZ;57480;49.4552611;6.3185544
KUNTZIG;57970;49.34847675;6.238588099999999
LACHAMBRE;57730;49.07900685;6.75200945
LAFRIMBOLLE;57560;48.603737800000005;7.02032495
LAGARDE;57810;48.686487650000004;6.709868650000001
LAMBACH;57410;49.03010999999999;7.36414285
LANDANGE;57830;48.6696666;6.9582289500000005
LANDROFF;57340;48.965559799999994;6.6163978
LANEUVEVILLE LES LORQUIN;57790;48.652929900000004;7.0077745
LANEUVEVILLE EN SAULNOIS;57590;48.8649359;6.4455994
LANGATTE;57400;48.76221135;6.9590491
LANGUIMBERG;57810;48.7312116;6.8848921
LANING;57660;49.030470750000006;6.7743329
LAQUENEXY;57530;49.0765911;6.31263145
LAUDREFANG;57385;49.083010900000005;6.6438276
LAUMESFELD;57480;49.3695998;6.44841525
LAUNSTROFF;57480;49.4362941;6.50497835
LELLING;57660;49.041395949999995;6.71189455
LEMBERG;57620;49.0076251;7.3864047500000005
LEMONCOURT;57590;48.8636329;6.3836934
LEMUD;57580;49.0335562;6.3654952
LENGELSHEIM;57720;49.10602455;7.40759615
LENING;57670;48.9546528;6.81882485
LESSE;57580;48.95055605;6.51244425
LESSY;57160;49.126104350000006;6.10169235
LEY;57810;48.7345633;6.6577876
LEYVILLER;57660;49.029875000000004;6.83868615
LEZEY;57630;48.75417885;6.61606975
LIDREZING;57340;48.8803599;6.71285225
LIEDERSCHIEDT;57230;49.120599150000004;7.497609450000001
LIEHON;57420;48.992409550000005;6.26199775
LINDRE BASSE;57260;48.7997821;6.7498282
LINDRE HAUTE;57260;48.819036249999996;6.75957815
LIOCOURT;57590;48.910234;6.3419755
LIXHEIM;57635;48.787361849999996;7.14573965
LIXING LES ROUHLING;57520;49.152845;6.9904337000000005
LIXING LES ST AVOLD;57660;49.0346669;6.74163255
LHOR;57670;48.8850764;6.87146525
LOMMERANGE;57650;49.32523125;5.96903
LONGEVILLE LES METZ;57050;49.114426699999996;6.146426
LONGEVILLE LES ST AVOLD;57740;49.1190013;6.6508687
LORQUIN;57790;48.666921099999996;7.00469285
LORRY LES METZ;57050;49.14445845;6.1042558499999995
LORRY MARDIGNY;57420;48.98370575;6.0973088
LOSTROFF;57670;48.863752;6.86881895
LOUDREFING;57670;48.8544931;6.9006
LOUPERSHOUSE;57510;49.0822838;6.9089947
LOUTZVILLER;57720;49.14375965;7.3851327
LOUVIGNY;57420;48.9617963;6.1780439000000005
LUBECOURT;57170;48.8438139;6.509962099999999
LUCY;57590;48.9412334;6.4781392
LUPPY;57580;48.980185250000005;6.3360667500000005
LUTTANGE;57935;49.277854250000004;6.292755
LUTZELBOURG;57820;48.7360849;7.25651065
MACHEREN;57730;49.09482165;6.767474050000001
MAINVILLERS;57380;49.02119655;6.54312215
MAIZEROY;57530;49.082972;6.3912429500000005
MAIZIERES LES METZ;57280;49.21001615;6.1543021499999995
MAIZIERES LES VIC;57810;48.71080385;6.7868616500000005
MALAUCOURT SUR SEILLE;57590;48.8436846;6.3560089
MALLING;57480;49.41461975;6.30838815
MALROY;57640;49.17155185;6.21698355
MANDEREN RITZING;57480;49.4450857;6.4529973
MANHOUE;57590;48.827471;6.3385652
MANOM;57100;49.379290049999994;6.1726437999999995
MANY;57380;49.0007132;6.53063475
MARANGE SILVANGE;57535;49.2187484;6.1059955
MARANGE ZONDRANGE;57690;49.11954915;6.53209015
MARIEULLES;57420;49.006457749999996;6.1114566
MARIMONT LES BENESTROFF;57670;48.887216699999996;6.7884009
MARLY;57155;49.0680276;6.1539901
MARSAL;57630;48.7825099;6.61975735
MARSILLY;57530;49.0944646;6.305691550000001
MARTHILLE;57340;48.93060245;6.55948935
LA MAXE;57140;49.16042335;6.19009725
MAXSTADT;57660;49.04533725;6.80505345
MECLEUVES;57245;49.0531203;6.278994900000001
MEGANGE;57220;49.2256458;6.4364683
MEISENTHAL;57960;48.97036995;7.34596715
MENSKIRCH;57320;49.3192606;6.4302212
MERSCHWEILLER;57480;49.46203305;6.414835350000001
MERTEN;57550;49.2446997;6.666524450000001
METAIRIES ST QUIRIN;57560;48.6418432;7.03842635
METTING;57370;48.813517899999994;7.20414695
METZ;57000;49.1048251;6.196233749999999
METZ;57050;49.1048251;6.196233749999999
METZ;57070;49.1048251;6.196233749999999
METZERESCHE;57920;49.295292399999994;6.3020782
METZERVISSE;57940;49.31536425;6.2844882
METZING;57980;49.100844949999995;6.9605326000000005
MEY;57070;49.13671185;6.23784475
MITTELBRONN;57370;48.764835149999996;7.22603955
MITTERSHEIM;57930;48.8574161;6.9421546
MOLRING;57670;48.8906201;6.8224732
MOMERSTROFF;57220;49.1557259;6.5312982
MONCHEUX;57420;48.9459563;6.339323800000001
MONCOURT;57810;48.718933449999994;6.6411616
MONDELANGE;57300;49.2649239;6.173151900000001
MONDORFF;57570;49.504058349999994;6.2570923
MONNEREN;57920;49.348705800000005;6.41626725
MONTBRONN;57415;48.99651095;7.3015622
MONTDIDIER;57670;48.933939300000006;6.815273599999999
MONTENACH;57480;49.41368645;6.3869272
MONTIGNY LES METZ;57950;49.09659875;6.15475125
MONTOIS LA MONTAGNE;57860;49.226657599999996;6.0247630999999995
OGY MONTOY FLANVILLE;57530;49.116028150000005;6.2952803500000005
